Kooli ID	Kooli nimi	Maakond	Asutuse tüüp	Seadmete nimekiri	Toetus 2014	Toetus 2015	Toetus 2016	Toetus 2017	Toetus 2018	Toetus 2019	Toetus 2020	Toetus 2021
1720	Kohtla-Järve Lasteaed Kirju-Mirju	Ida-Viru maakond	lasteaed	LEGO Education WeDo Construction Set (5 tk), LEGO Education WeDo Resource set (5 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk). 6 Mesimummu ja laadimisalus, 2 tk; Jutualustaja komplekt, 3 tk; Jutualustaja muimasjutu lisakomplekt, 3 tk; Eneseväljenduse komplekt, 3 tk; Blue-Bot (5tk) + lisatarvikud; Qobo - programmeeritav robotigu (5tk); Matatalab Pro set (3tk); Matatalab Lite (3tk)		594.86 €	857.40 €				2,119.80 €	
1721	Kohtla-Järve Lasteaed Lepatriinu	Ida-Viru maakond	lasteaed	Blue-Bot 6 mesimummu alusega ja matid (1 tk), Mesimummu läbipaistev matt (2 tk), Bee-Bot tähematt Jänku Jussiga (1 tk); Matatalab Pro Set (3tk)				567.49 €			525.01 €	
1722	Kohtla-Järve Lasteaed Muinasjutt	Ida-Viru maakond	lasteaed	6 Bee-Bot mesimummu ja laadimisalus (1 tk), Mesimummu tänavamatt (1 tk), Bee-Bot ja Blue-Bot farmimatt (1 tk), Mesimummu kujundite ja värvide matt (1 tk); Matatalab Pro set (3tk)				440.05 €			525.01 €	
1723	Kohtla-Järve Lasteaed Punamütsike	Ida-Viru maakond	lasteaed	6 Bee-Bot mesimummu ja laadimisalus (1 tk), Mesimummu läbipaistev matt (5 tk), Bee-Bot tähematt Jänku Jussiga (1 tk). Blue-Bot 6 robotit+laadimisalus (1 tk); Blue-Bot programmi käsulugeja (3 tk); Bee-Bot läbipaistev taskutega matt (2 tk); Matatalab Pro Set (4tk); Qobo robotigu (4tk); Makeblock mTiny robot (4tk); Bro-Bot programmeeritav põrandarobot (4tk)				509.12 €	650.71 €		1,802.10 €	
1724	Kohtla-Järve Lasteaed Pääsuke	Ida-Viru maakond	lasteaed	LEGO Education matemaatika põhikomplekt (1 tk), LEGO Education WeDo 2,0 põhikomplekt (6 tk), Ozobot Bit 2,0 stardikomplekt (1 tk)				713.95 €				
1725	Kohtla-Järve Lasteaed Rukkilill	Ida-Viru maakond	lasteaed	LEGO WeDo baaskomplektid (2 tk); Matatalab Pro Set (2tk); Ozobot Bit 2.0 stardikomplekt sinine (4tk); Dash robot (2tk)	129.60 €					761.45 €		
1726	Kohtla-Järve Lasteaed Tareke	Ida-Viru maakond	lasteaed	LEGO WeDo baaskomplektid (12 tk) ja lisakomplektid (12 tk), kogukonna alustamise komplektid (2 tk), linnaelanikke komplektid (2 tk). Ozobot Evo stardikomplekt (9 tk), Blue-Bot 6 mesimummu ja mattide komplekt (1 tk), Bee-Bot 6 Mesimummu ja laadimisalus (1 tk), Lego Education WeDo 2.0 (4 tk); Codey Rocky robot (3tk); Makeblock mTiny robot (3tk); Blue-Bot 2.0 6 robotit + laadimisalus (1tk) + käsulugeja; Sphero Bolt haridusrobot (2tk); Sphero Mini loovuskomplekt (1tk); Matatalab Pro set (6 tk); Matatalab Lite (2tk); Qobo - programmeeritav robotigu (2tk); Robothiir (1tk); Programmeerimise komplekt klassile robothiirtega (1tk); Robot Botley komplekt (1tk); Robot Artie 3000 (1tk)	1,548.86 €			2,313.48 €			3,085.64 €	
1727	Kohtla-Järve Lasteaed Tuhkatriinu	Ida-Viru maakond	lasteaed	6 Bee-Bot mesimummu ja laadimisalus (1 tk), Bee-Bot Mesimummu algajate komplekt (1 tk), Blue-Bot 6 mesimummu ja mattide komplekt (1 tk), Bee-Bot tähematt Jänku Jussiga (1 tk); Makeblock mTiny robot (3tk); Programeeritav robotigu (2tk); Sphero Mini (2tk)				1,044.13 €			582.58 €	
1728	Kohtla-Järve Lasteaed Tuvike	Ida-Viru maakond	lasteaed	Blue-Bot 2.0 6 robotit +laadimisalus (1tk) + käsulugeja							557.74 €	
1912	Kolga Lasteaed	Harju maakond	lasteaed	6 Mesimummu ja laadimisalus (1tk)						386.38 €		
suletud	Kolga-Jaani Lasteaed "Naksitrallid"	Viljandi maakond	lasteaed	Matatalab Pro Set (1tk); LEGO Coding Express (1tk); Blue-Bot 2.0 6 robotit ja laadimisalus (1tk)							840.76 €	
1907	Kose Lasteaed PäevaLill	Harju maakond	lasteaed	Matatalab Pro Set (10tk)							2,125.03 €	
1674	Krootuse Lasteaed Pesapuu	Põlva maakond	lasteaed	Bee-Bot 6 robotit+laadimisalus (1 tk); Bee-Bot läbipaistev taskutega matt (2 tk); Bee-Bot tähematt Jänku Jussiga (1 tk); Bee-Bot kujundite ja värvidega matt (1 tk); Bee-Bot numbriteekonna matt (1 tk); Bee-Bot muinasjutumatt (1 tk); Bee-Bot farmimatt (1 tk)					491.40 €			
1491	Kulina Lasteaed	Lääne-Viru maakond	lasteaed	Bee-Bot 6 robotit+laadimisalus (1 tk); Bee-Bot läbipaistev taskutega matt (1 tk); Bee-Bot tänavamatt (1 tk); Bee-Bot tähematt Jänku Jussiga (1 tk)					418.23 €			
1793; 1794; 1796; 1797; 1925;	Kuressaare Linnavalitsus (seadmete kasutajad: Pargi lasteaed, Rohu lasteaed, Ida-Niidu lasteaed, Ristiku lasteaed, Tuulte Roosi lasteaed)	Saare maakond	lasteaed	Bee-Bot 6 mesimummu ja laadimisalus (7 tk), Blue-Bot 6 mesimummu ja mattide komplekt (2 tk), Bee-Bot Mesimummu algajate komplekt (1 tk), Edison robot V2.0 (2 tk), Edison roboti lamineeritud matt A0 (1 tk)				4,090.88 €				
1797	Kuressaare Pargi Lasteaed	Saare maakond	lasteaed	Matatalab Lite (3tk), Blue-Bot 2,0 6 robotit ja laadimisalus (1tk), Blue-Bot programmi käsulugeja (1tk), Blue-Bot programmi käsulugeja lisaplaadid (1tk), TTS Maastikurobot (1tk)								1,001.38 €
1847	Kõrveküla lasteaed Päikeseratas	Tartu maakond	lasteaed	Lego WeDo baaskomplekt 1.0 4 tk; Lego WeDo baaskomplekt 2.0 2 tk; WeDo 2.0 laetav aku 2 tk; Akulaadija 10V peenike pistik 2 tk; Bee-Bot 2.0 6 robotit+laadimisalus (2tk); Ozobot Bit 2.0 stardikomplekt kristallvalge (3tk); Ozobot Bit 2.0 stardikomplekt sinine (3tk)			567.26 €			855.53 €		
1688	Kärdla Lasteaed (endine Hiiu Valla Lasteaed)	Hiiu maakond	lasteaed	Matatalab Pro set (1tk); 6 Mesimummu ja laadimisalus (1tk); Eestikeelne õppematerjal Matatalab (1tk); Qobo – eestikeelne programmeeritav robotigu (5tk); LEGO Coding Express (2tk)						576.09 €	693.27 €	
1789	Kärla Lasteaed	Saare maakond	lasteaed	Bee-Bot Mesimummu algajate komplekt (1 tk), Mesimummu numbriteekonna matt (1 tk), Mesimummu kujundite ja värvide matt (1 tk), Bee-Bot tähematt Jänku-Jussiga (1 tk)				239.26 €				
1487	Lasteaed Pisipõnn	Lääne-Viru maakond	lasteaed	Programmeeritav Bee-Bot mesimumm (2 tk), Mesimummu algajate komplekt (1 tk), Bee-Bot tähematt Jänku Jussiga (1 tk). Bee-Bot 6 robotit+laadimisalus (1 tk); Blue-Bot ja Programmi käsulugeja stardikomplekt (1 tk); Bee-Bot ja Blue-Bot järelkäru (1 tk);  Bee-Bot seelik (2 tk); Bee-Bot aaretesaarematt (1 tk); Bee-Bot muinasjutumatt (1 tk); Bee-Bot farmimatt (1 tk); Ozobot Evo stardikomplekt kristallvalge (1 tk); Makey Makey Classic (1 tk); Dash ja Dot Wonder robootikakomplekt (1 tk); Matatalab Pro Set (1tk); Programmeeritav robotigu (2tk); Bee-Bot 2.0 6 robotit + laadimisalus (1tk); Makeblock mTiny robot (1tk)				305.94 €	779.19 €		782.87 €	
2172	Lasteaed Puhhi	Tartu maakond	lasteaed	Blue-Bot 6 robotit+matid (1 tk); Bee-Bot läbipaistev taskutega matt (1 tk); Bee-Bot SUUR loodusmatt (1 tk); Ozobot Bit 2.0 stardikomplekt sinine (1tk); Ozobot Bit 2.0 kaksikpakk (valge&must) (1tk); Dash ja Dot Wonder robootikakomplekt (1tk); LEGO Education WeDo 2.0 põhikomplekt (1tk); LEGO Education WeDo2.0 laetav aku (1tk); LEGO Education akulaadija 10V DC (1tk);  Blue-Bot programmi käsulugeja (1tk); LEGO Education Coding Express (1tk)					575.58 €	645.25 €		
1556	Lasteaed Pääsupesa	Harju maakond	lasteaed	WeDo 2.0 baaskomplekt (4 tk), Ozobot Evo stardikomplekt (4 tk); Matatalab Pro set (2tk); Eestikeelne õppematerjal Matatalab (1tk); Makey Makey Classic (2tk)				904.37 €		408.14 €		
1928	Lasteaed Taaramäe	Harju maakond	lasteaed	LEGO WeDo2.0, 10 tk; WeDo 2.0 laetav aku, 10 tk; Akulaadija 10V peenike pistik, 10 tk. Bee-Bot 6 robotit+laadimisalus (1 tk); Bee-Bot läbipaistev taskutega matt (1 tk); Matatalab Pro set (2tk); Eestikeelne õppematerjal Matatalab (1tk); Ozobot Evo stardikomplekt (6tk); Makeblock mTiny robot (2tk)			1,318.08 €		324.83 €	323.50 €	540.22 €	
1467	Lasteaed Tõruke	Harju maakond	lasteaed	6 Bee-Bot mesimummu ja laadimisalus (1 tk), Mesimummu läbipaistev matt (1 tk), tänavamatt (1 tk), tähematt Jänku Jussiga (1 tk)				437.34 €				
43442	Lasteaed Vigri	Hiiu maakond	lasteaed	Matatalab Pro set (3tk); Qobo -  eestikeelne programmeeritav robotigu (3tk); Codey Rocky (3tk)							1,202.20 €	
1488	Lasteaed Vikerkaar	Lääne-Viru maakond	lasteaed	Matatalab Pro Set (1tk); Ozobot Bit 2.0 stardikomplekt sinine (1tk); Ozobot Bit 2.0 kaksikpakk (valge & must) (1tk); Edisoni robot V2.0 (1tk)						409.57 €		
1541	Lasteaed VURR	Harju maakond	lasteaed	Lego Education Matemaatika põhikomplekt (5 tk), LEGO Education WeDo 2.0 põhikomplekt (4 tk), Blue-Bot 6 mesimummu ja matid (2 tk), Blue-Bot programmi käsulugeja lisaplaadid (1 tk), Blue-Bot programmi käsulugeja (3 tk)				1,924.09 €				
1896	Lasteaed Väike Pauline	Tartu maakond	lasteaed	Ozobot Bit 2.0 stardikomplekt sinine (2 tk); Ozobot Bit 2.0 kaksikpakk (valge & must) (1 tk); Bee-Bot SUUR loodusmatt (1 tk); Bee-Bot tänavamatt (1 tk); Blue-Bot 6 robotit+matid (1 tk); Blue-Bot programmi käsulugeja (1 tk); LEGO Education WeDo 2.0 põhikompl. (3 tk); LEGO Education jutualustaja kosmose lisakomplekt (1 tk)					1,241.54 €			
2244	Lasteaed Väike Päike	Harju maakond	lasteaed	WeDo 8+ Projects Curriculum Pack - DVD (1 tk), WeDo Computing Scheme of Work (1 tk). Lego MoreToMath, 3 tk; Lego StoryStarter, 3 tk; 6 Bee-Boti ja laadimisalus, 1 tk; Lego WeDo 2.0, 3 tk; Lego MoreToMath tegevuspakett, 1 tk; Lego StoryStarter tegevuspakett, 1 tk; Coding Express (3tk); Qobo – eestikeelne programmeeritav robotigu (3tk); Matatalab Pro set (3tk); Maastikurobot (4tk), Dash ja Dot Wonder robootikakomplekt (3tk)		92.50 €	952.57 €				1,187.90 €	1,029.09 €
1756	Lasva Lasteaed Pargihaldjas	Võru maakond	lasteaed	Bee-Bot 6 robotit + laadimisalus (2 tk); Bee-Bot tänavamatt (1 tk); läbipaistev taskutega matt (4 tk); tähematt Jänku-Jussiga (1 tk); muinasjutumatt (1 tk); farmimatt (1 tk); aaretesaarematt (1 tk); Maastikurobot (2tk); LEGO Coding Express (1tk); Matatalab Pro Set (1tk); Tahvelarvuti MediaPad MS Lite 10,1" (1tk)					882.95 €		702.25 €	
1821	Leie Lasteaed Sipelgapesa	Viljandi maakond	lasteaed	LEGO Coding Express (1tk); Matatalab Pro Set (1tk); Bee-Bot robot (2tk); Qobo robotigu (1tk)							595.51 €	
2225	Lohkva Lasteaed	Tartu maakond	lasteaed	LEGO WeDo baaskomplekt (2 tk), lisakomplekt  (2 tk), liikumisandur (1 tk), WeDo mootor  (1 tk), lihtsate masinate komplekt  (1 tk), akuboks (1 tk),  LEGO Technic Power Functions (2 tk), suured LEGO ehitusplaadid (1 tk). 6 BeeBoti mesimummu koos laadimisalusega, 1 tk; Ozobot Bit 2.0 Interactive Robot Dual Set, 2 tk; Makey Makey Standard Kit, 3 tk; Wonder Workshop Dash and Dot Robot Pack (Wonder Pack), 3 tk; Sphero Bolt haridusrobot (4tk); Matatalab Pro Set (2tk); Robo Wunderkind Education Kit (2tk); Programeeritav robotigu Qobo (2tk), mTiny avastajakomplekt (3tk), Codey Rocky ja neuron õppekomplekt (1tk), LEGO Education WeDo 2.0 (2tk), TTS Maastikurobot (1tk)	294.25 €		1,080.68 €			1,005.96 €		1,168.14 €
1917	Loksa Lasteaed Õnnetriinu	Harju maakond	lasteaed	Dash ja Dot Wonder robootikakomplekt (6tk); Blue-Bot 2.0 põrandarobot (6tk); Tahvelarvuti 10,1" Tab E10 (2tk)							1,902.16 €	
1934	Loo Lasteaed Pääsupesa	Harju maakond	lasteaed	Programmeeritav ja taaslaetav Mesimumm Bee-Bot, 6 tk; Mesimummu läbipaistev matt, 11 tk; kujundite ja värvidega matt, 2 tk; 6 Mesimummu ja laadimisalus, 1 tk; Lego WeDo 2.0 põhikomplekt, 4 tk; Lego WeDo 2.0 tegevuse pakett digitaalne, 1 tk; Akulaadija, 4 tk; WeDo 2.0 aku, 4 tk; Õppimise põhikomplekt, 5 tk; Eneseväljenduse komplekt, 1 tk; Jutualustaja komplekt, 5 tk; Matemaatika põhikomplekt 1-2, 12 tk; Masinate komplekt, 1 tk. LEGO Education WeDo 2.0 põhikompl. (3 tk); Blue-Bot ja Programmi käsulugeja stardikomplekt (4 tk); Bee-Bot aaretesaarematt (1 tk); muinasjutumatt (1 tk); farmimatt (1 tk); Blue-Bot programmi käsulugeja lisaplaadid (2 tk); Bee-Bot ja Blue-Bot järelkäru (2 tk); Dash ja Dot Wonder robootikakomplekt (2 tk); Dot roboti loovuskomplekt (1 tk)			2,447.18 €		1,358.42 €			
1757	Lusti Lasteaed	Võru maakond	lasteaed	LEGO Education WeDo 2.0 põhikomplekt (12tk); LEGO Education Varuosad WeDo 2,0 (4tk); Blue-Bot 2.0 6 robotit+laadimisalus (1tk); Bee-Bot 2.0 6 robotit+laadimisalus (1tk)						2,362.97 €		
1850	Luunja Lasteaed Midrimaa	Tartu maakond	lasteaed	LEGO Education WeDo Construction Set (7 tk), LEGO Education WeDo Resource set (7 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk). Bee-Bot 6 robotit+laadimisalus (1 tk); Bee-Bot kujundite ja värvidega matt (1 tk); Bee-Bot farmimatt (1 tk); Bee-Bot tähematt Jänku Jussiga (1 tk); Bee-Bot läbipaistev taskutega matt (2 tk); LEGO Education WeDo 2.0 põhikompl. (1 tk); LEGO Education WeDo2.0 laetav aku (1 tk); LEGO Education akulaadija 10V (1 tk); Ozobot Bit 2.0 stardikomplekt (2 tk); Dash ja Dot Wonder robootikakomplekt (1 tk)		993.14 €			783.26 €			
1849	Lähte Lasteaed Kiisupere	Tartu maakond	lasteaed	Blue-Bot 2.0 6 robotit+laadimisalus (1tk); Blue-Bot programmi käsulugeja (1tk); Matatalab Pro Set (1tk); LEGO Education WeDo 2.0 põhikomplekt (1tk); LEGO Education WeDo2.0 laetav aku (1tk); LEGO Education akulaadija 10V DC (1tk); Ozobot Bit 2.0 stardikomplekt sinine (1tk); Dash ja Dot Wonder robootikakomplekt (1tk); Makey Makey Classic (1tk)						1,278.96 €		
1506; 1502; 1507; 1505	Lääne-Nigula valla lasteaiad (Linnamäe Lasteaed, Risti Lasteaed, Taebla Lasteaed, Palivere Lasteaed)	Lääne maakond	lasteaed	Bee-Bot 6 Mesimummu ja laadimisalus (4 tk), Bee-Bot Mesimummu läbipaistev taskutega matt (8 tk), Bee-Bot numbriteekonna matt (4 tk), Bee-Bot tänavamatt (4 tk)				1,869.31 €				
1904	Maardu Lasteaed Rukkilill	Harju maakond	lasteaed	Dash robot (2 tk); Dash ja Dot Wonder robootikakomplekt (1 tk); Dash ja Dot roboti võistlusmatt (3 tk); Dash roboti Eesti kaardiga matt (2 tk); Blue-Bot programmeeritav põrandarobot (6 tk); Bee-Bot aaretesaarematt (6 tk); Pro-Bot kujundite matt (6 tk); Bee-Bot tähematt Jänku Jussiga (6 tk); läbipaistev taskutega matt (6 tk); kujundite ja värvidega matt (6 tk); numbriteekonna matt (6 tk)					2,218.96 €			
1921	Maardu Lasteaed Sipsik	Harju maakond	lasteaed	Bee-Bot 6 Mesimummu ja laadimisalus (1 tk). Blue-Bot 6 robotit+matid (1 tk); Bee-Bot ja Blue-Bot järelkäru (4 tk); Blue-Bot programmi käsulugeja (6 tk); Blue-Bot programmi käsulugeja lisaplaadid (6 tk); USB laadimisalus (1 tk); Edisoni robot V2.0 (6tk); Tahvelarvuti LENOVO TAB (1tk)				364.16 €	1,147.22 €	317.44 €		
1676	Mooste Lasteaed	Põlva maakond	lasteaed	Bee-Bot 6 Mesimummu ja laadimisalus (1 tk); Bee-Bot Mesimummu läbipaistev taskutega matt (6 tk); Ozobot Evo stardikomplekt (8 tk); Qobo – programmeeritav robotigu (6tk); Matatalab Pro set (3tk); WeDo 2.0 baaskomplekt (3tk) + akud ja laadija					1,236.75 €		1,545.84 €	
1937	Munitsipaallasteasutus Viimsi Lasteaiad	Harju maakond	lasteaed	Bee-Bot 6 Mesimummu ja laadimisalus (1 tk), Bee-Bot Mesimummu algajate komplekt (1 tk), Mesimummu läbipaistev taskutega matt (2 tk); Blue-Bot 2.0 6 robotit+laadimisalus (6tk); LEGO Education WeDo 2.0 põhikomplekt (3tk); LEGO Education WeDo 2.0 põhikomplekt (20tk)				573.70 €		2,611.81 €	2,327.64 €	
38754	Muuga Lasteaed	Harju maakond	lasteaed	Qobo – eestikeelne programmeeritav robotigu (8tk), Qobo matemaatika laiendus (8tk), Matatalab Pro set (6tk) + õppeväljak (5tk), Blue-Boti mattide komplekt + 6 robotit laadimisalusega (2tk), Dash ja Dot Wonder robootikakomplekt (3tk), Sphero Bolt haridusrobot (6tk)								5,000.00 €
1520	Märjamaa Lasteaed Pillerpall	Rapla maakond	lasteaed	WeDo 2.0 baaskomplekt, 6 tk; Rohkem matemaatikat baaskomplekt, 6 tk; Jutualustaja komplekt, 6 tk; 6 Mesimummu ja laadimisalus, 1 tk; Mesimummu läbipaistev matt, 6 tk; WeDo 2.0 laetav aku, 6 tk; Akulaadija 10V peenike pistik, 6 tk; Rohkem matemaatikat õppekava, 1 tk; Jutualustaja komplekt tarkvara ja tegevus, 1 tk; Bee-Bot Mesimumm-põrandarobot (6tk); Programmeeritav Blue-Bot mesimumm (1tk); Matatalab Pro set (6tk); Eestikeelne õppematerjal Matatalab (1tk); Matatalab Lite (6tk); Makey Makey (6tk); Dash ja Dot Wonder robootika komplekt (2tk)			1,890.07 €			1,329.20 €	1,146.99 €	
1753	Narva Lasteaed Cipollino	Ida-Viru maakond	lasteaed	Matatalab Pro set (9tk); Eestikeelne õppematerjal Matatalab (1tk); 6 Mesimummu ja laadimisalus (2tk); Blue-Bot 6 Mesimummu ja laadimisalus (2tk)						3,565.06 €		
1738	Narva Lasteaed Kaseke	Ida-Viru maakond	lasteaed	Bee-Bot 2.0 6 robotit+laadimisalus (1tk); Programeeritav robotigu (2tk); Makeblock mTiny robot (3tk)						348.49 €	511.83 €	
1754	Narva Lasteaed Käoke	Ida-Viru maakond	lasteaed	Bee-Bot 6 mesimummu ja laadimisalus (1 tk), Bee-Bot mesimummu algajate komplekt (4 tk), 6 Blue-Bot mesimummu ja laadimisalus (1 tk), Blue-Bot programmi käsulugeja lisaplaadid (1 tk), Mesimummu läbipaistev matt (4 tk), Blue-Bot programmi käsulugeja (1 tk), Bee-Bot tähematt Jänku Jussiga (1 tk)				1,760.30 €				
1737	Narva Lasteaed Potsataja	Ida-Viru maakond	lasteaed	Blue-Bot ja Programmi käsulugeja stardikomplekt (2 tk); Bee-Bot läbipaistev taskutega matt (10 tk); Pro-Bot programmeeritav põrandarobot (1 tk)					681.82 €			
1745	Narva Lasteaed Põngerjas	Ida-Viru maakond	lasteaed	LEGO Education WeDo 2.0 (10 tk), LEGO Education varuosad WeDo 2.0 (5 tk), Bee-Bot Mesimummu algajate komplekt (1 tk), Bee-Bot Programmeeritav ja taaslaetav Mesimumm (2 tk), Blue-Bot 6 mesimummu ja mattide komplekt (1 tk), Blue-Bot programmi käsulugeja (1 tk), Ozobot Bit 2.0 stardikomplekt (6 tk), Makey Makey Classic (3 tk); Matatalab Pro Set (2tk); Ozobot Evo stardikomplekt (8tk); Programeeritav robotigu (4tk); Dash ja Dot Wonder robootikakomplekt (2tk) + lisatarvikud; Bee-Bot 2.0 põrandarobot (8tk), mTiny avastajakomplekt (1tk), Footon HEV komplekt kahe robotiga (1tk), Robo Wunderkind Explorer Prime (4tk), Programmeerimise komplekt kassilerobothiirega (1tk), Coding Critters - robootikakomplekt koer, kass, jänes, dinosaurus (1tk), Lauamäng robothiirele (1tk)				2,452.86 €			1,636.24 €	2,282.67 €
1742	Narva Lasteaed Päikene	Ida-Viru maakond	lasteaed	LEGO Education WeDo Construction Set (4 tk), LEGO Education WeDo Resource set (4 tk)		444.70 €						
1748	Narva Lasteaed Sipsik	Ida-Viru maakond	lasteaed	Bee-Bot 6 robotit+laadimisalus (2 tk); Bee-Bot stardikomplekt (1 tk); Bee-Bot tähematt Jänku Jussiga (1 tk); numbriteekonna matt (1 tk); 3D kujunditega matt (1 tk); läbipaistev taskutega matt (2 tk); kujundite ja värvidega matt (1 tk); aaretesaarematt (1 tk); muinasjutumatt (1 tk); farmimatt (1 tk); Maastikurobot (5tk); Blue-Bot ja Programmi käsulugeja stardikomplekt (5tk)					1,052.56 €		1,269.70 €	
1747	Narva lasteaed Tareke	Ida-Viru maakond	lasteaed	Bee-Bot stardikomplekt (2 tk); Bee-Bot muinasjutumatt (5 tk); tänavamatt (5 tk); 3D kujunditega matt (1 tk); tähematt Jänku Jussiga (5 tk); aaretesaarematt (4 tk); farmimatt (5 tk); kujundite ja värvidega matt (5 tk); läbipaistev taskutega matt (5 tk); SUUR loodusmatt (3 tk); numbriteekonna matt (3 tk); Eesti kaardiga matt (1 tk); Bee-Bot 6 robotit+laadimisalus (5 tk); Bee-Bot seelik (15 tk)					3,068.52 €			
1734	Narva Lasteaed Tuluke	Ida-Viru maakond	lasteaed	Matatalab Pro Set (3tk); Blue-Bot 2.0 põrandarobot + käsulugeja (3tk); Ozobot Bit stardikomplekt (3tk); Dash ja Dot Wonder robootikakomplekt (2tk); LEGO Education Lihtsad ja motoriseeritud masinad (3tk)							2,252.14 €	
1703	Narva-Jõesuu Lasteaed Karikakar	Ida-Viru maakond	lasteaed	Blue-Bot 2.0 6 robotit+laadimisalus (1tk)						464.77 €		
1860	Nõgiaru Lasteaed	Tartu maakond	lasteaed	Blue-Bot 6 Mesimummu ja laadimisalus (1tk); Ozobot Evo stardikomplekt kristallvalge (3tk); Ozobot Evo stardikomplekt titaaniummust (3tk); Matatalab Pro set (6tk); Eestikeelne õppematerjal Matatalab (1tk); Tahvelarvuti Samsung Galaxy 10 (3tk)						2,929.04 €		
2419	Nõlvaku Lasteaed	Harju maakond	lasteaed	LEGO WeDo baaskomplektid (4 tk) ja lisakomplektid (2 tk), WeDo tegevuste pakett (1 tk). WeDo 2.0 baaskomplekt (5 tk), Blue-Bot 6 mesimummu ja mattide komplekt (2 tk), Bee-Bot tähematt Jänku Jussiga (1 tk), Bee-Bot Mesimummu läbipaistev taskutega matt (2 tk), Edison robot V2.0 (6 tk), Edison roboti lamineeritud matt A1 (1 tk), Edison roboti lamineeritud sumomatt A1 (1 tk), Ozobot Evo stardikomplekt (6 tk); Matatalab Pro Set (2tk); Qobo - programmeeritav robotigu (4tk)	390.74 €			2,675.54 €			686.01 €	
1823	Olustvere Lasteaed Piilu	Viljandi maakond	lasteaed	6 Mesimummu ja laadimisalus (3tk); Ozobot Bit 2.0 kaksikpakk (valge ja must) (6tk); Edison robot V2.0 (3tk); WeDo 2.0 baaskomplekt (6tk); HUAWEI MEDIAPAD T5 10” WIFI, 16GB - 10.1”						3,747.32 €		
1903	Oru lasteaed Mesimumm	Harju maakond	lasteaed	Matatalab Pro set (5tk); Eestikeelne õppematerjal Matatalab (1tk)						982.06 €		
2352	Otepää Lasteaed	Valga maakond	lasteaed	StoryTales (1 tk), StoryStarter Core Set (1 tk), LEGO Education WeDo Construction Set (6 tk), LEGO Education WeDo Resource set (6 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk). Bee-Bot 6 robotit+laadimisalus (1 tk); Bee-Bot läbipaistev taskutega matt (1 tk); Bee-Bot kujundite ja värvidega matt (1 tk); Bee-Bot SUUR loodusmatt (1 tk)		837.65 €			368.69 €			
1473	Padise Lasteaed	Harju maakond	lasteaed	LEGO Education WeDo 2.0 põhikomplekt (6 tk), LEGO Education WeDo 2.0 laetav aku (6 tk), LEGO Education akulaadija (3 tk)				887.36 €				
1423	PAIde Lasteaed	Järva maakond	lasteaed	WeDo 2.0 baaskomplekt (1 tk), Learn to Learn õppimise komplekt (2 tk), Jutualustaja (2 tk), Jutualustaja kogukonna lisakomplekt (2 tk), Jutualustaja kosmose lisakomplekt (2 tk), Jutualustaja muinasjutu lisakomplekt (2 tk); Matatalab Pro set (3tk); Coding Express (2tk); Bee-Bot Mesimumm-põrandarobot (12tk); Eestikeelne õppematerjal Matatalab ja Coding Express (1tk); Qobo - programmeeritav robotigu (9tk); Matatalab Pro Set (2tk); LEGO WeDo 2.0 baaskomplekt (1tk) + laetav aku ja laadija; Makeblock mTiny robot (1tk)				572.39 €		1,358.22 €	1,358.70 €	
1424	Paide Sookure Lasteaed	Järva maakond	lasteaed	6 Blue-Bot mesimummu+ laadimisalus (2 tk), Mesimummu läbipaistev matt (4 tk), Makey Makey Classic (1 tk), Ozobot Evo stardikomplekt (4 tk), Jutualustaja komplekt (11 tk), Lego WeDo 2.0 baaskomplekt (2 tk), WeDo 2.0 laetav aku (2 tk), Akulaadija 10V peenike otsik (2 tk)				3,061.70 €				
